,stuck,oob,success,dnf,not_progressing,lap_times,episode,pct_complete,total_time,total_distance,average_speed_kph,average_displacement_error,trajectory_efficiency,trajectory_admissibility,movement_smoothness,timestep/sec
5075,False,True,False,False,False,[],6076,0.6,11.08,65.33,21.22,1.31,0.201,0.797,7.233,8.66
5076,False,True,False,False,False,[],6077,0.7,15.55,86.79,20.09,1.2,0.206,0.791,7.644,8.75
5077,False,True,False,False,False,[],6078,0.9,17.51,106.17,21.83,1.65,0.001,0.861,6.493,8.79
5078,False,True,False,False,False,[],6079,0.2,6.52,26.13,14.43,1.5,0.171,0.735,5.755,8.74
5079,False,True,False,False,False,[],6080,0.3,8.51,32.12,13.59,1.49,0.011,0.766,6.054,8.81
5080,False,True,False,False,False,[],6081,0.5,10.87,56.38,18.66,1.3,0.058,0.746,7.138,8.74
5081,False,True,False,False,False,[],6082,0.2,7.65,28.24,13.29,1.94,0.014,0.757,6.462,8.76
5082,False,True,False,False,False,[],6083,0.4,9.77,50.46,18.59,2.27,0.192,0.662,6.819,8.8
5083,False,True,False,False,False,[],6084,0.2,8.45,25.86,11.01,2.07,0.019,0.715,6.086,8.75
5084,False,True,False,False,False,[],6085,0.6,19.19,68.15,12.78,1.14,0.001,0.844,8.025,8.54
5085,False,True,False,False,False,[],6086,0.4,12.95,44.95,12.49,1.9,0.021,0.72,6.99,8.72
5086,False,True,False,False,False,[],6087,0.6,28.58,72.4,9.12,1.46,0.001,0.724,6.592,8.75
5087,False,True,False,False,False,[],6088,0.2,7.67,21.32,10.01,1.86,0.068,0.755,5.92,8.73
5088,False,True,False,False,False,[],6089,0.8,17.01,93.45,19.77,1.8,0.175,0.838,8.112,8.58
5089,False,True,False,False,False,[],6090,0.7,12.94,75.06,20.88,1.77,0.224,0.77,6.82,8.73
5090,False,True,False,False,False,[],6091,0.2,8.05,25.44,11.38,1.75,0.018,0.702,6.1,8.7
5091,False,True,False,False,False,[],6092,0.1,9.97,18.62,6.72,1.68,0.001,0.696,5.898,8.72
5092,False,True,False,False,False,[],6093,0.2,7.2,22.29,11.14,1.89,0.155,0.648,5.137,8.75
5093,False,True,False,False,False,[],6094,0.2,8.0,24.94,11.21,1.26,0.001,0.683,5.071,8.49
5094,False,True,False,False,False,[],6095,0.5,12.66,54.84,15.6,2.06,0.03,0.788,7.224,8.77
5095,False,True,False,False,False,[],6096,0.2,6.05,21.93,13.04,2.13,0.195,0.69,5.602,8.76
5096,False,True,False,False,False,[],6097,1.2,23.09,137.06,21.37,1.64,0.198,0.746,7.696,8.79
5097,False,True,False,False,False,[],6098,0.5,18.63,60.1,11.61,1.05,0.005,0.843,7.607,8.75
5098,False,True,False,False,False,[],6099,0.2,10.63,26.21,8.88,1.21,0.007,0.727,5.937,8.75
5099,True,False,False,False,False,[],6100,0.0,14.86,0.47,0.11,1.05,0.001,1.0,6.068,9.02
5100,False,True,False,False,False,[],6101,0.2,10.92,28.06,9.26,1.65,0.189,0.726,5.887,8.7
5101,False,True,False,False,False,[],6102,0.4,12.67,42.5,12.08,2.12,0.004,0.672,6.693,8.76
5102,False,True,False,False,False,[],6103,0.6,13.6,67.05,17.75,1.86,0.203,0.818,7.357,8.6
5103,False,True,False,False,False,[],6104,0.8,19.8,92.47,16.82,2.09,0.004,0.828,5.76,8.79
5104,False,True,False,False,False,[],6105,1.0,19.47,113.92,21.07,1.28,0.032,0.892,8.188,8.73
5105,False,True,False,False,False,[],6106,1.1,25.79,124.2,17.34,1.45,0.001,0.853,8.814,8.76
5106,False,True,False,False,False,[],6107,1.5,21.56,172.65,28.83,2.37,0.219,0.851,7.89,8.58
5107,False,True,False,False,False,[],6108,1.7,26.88,194.2,26.01,3.0,0.197,0.828,8.513,8.78
5108,False,True,False,False,False,[],6109,0.3,8.9,32.01,12.95,1.35,0.166,0.695,6.183,8.76
5109,False,True,False,False,False,[],6110,0.5,15.04,64.09,15.34,2.35,0.132,0.768,5.627,8.78
5110,False,True,False,False,False,[],6111,0.2,8.7,25.71,10.63,2.04,0.196,0.618,5.59,8.73
5111,False,True,False,False,False,[],6112,0.3,9.37,39.68,15.25,2.45,0.102,0.69,6.751,8.75
5112,False,True,False,False,False,[],6113,0.9,20.85,100.02,17.27,1.51,0.198,0.851,8.305,8.82
5113,False,True,False,False,False,[],6114,2.3,41.9,265.36,22.8,1.86,0.182,0.926,8.797,8.66
5114,False,True,False,False,False,[],6115,0.4,13.82,54.56,14.21,2.15,0.055,0.844,6.333,8.75
5115,False,True,False,False,False,[],6116,0.2,9.17,24.14,9.48,1.56,0.002,0.704,6.55,8.72
5116,False,True,False,False,False,[],6117,0.9,25.71,105.82,14.82,0.75,0.005,0.866,8.064,8.75
5117,False,True,False,False,False,[],6118,0.5,18.75,60.13,11.54,3.2,0.191,0.667,7.542,8.59
5118,False,True,False,False,False,[],6119,0.5,14.4,55.23,13.8,1.5,0.191,0.734,7.627,8.75
5119,False,True,False,False,False,[],6120,0.4,12.53,42.59,12.24,2.13,0.001,0.726,6.817,8.78
5120,False,True,False,False,False,[],6121,1.1,18.13,119.02,23.63,1.54,0.202,0.823,7.818,8.82
5121,False,True,False,False,False,[],6122,0.4,11.61,50.81,15.76,1.57,0.108,0.76,5.912,8.79
5122,False,True,False,False,False,[],6123,0.7,13.07,75.38,20.76,1.07,0.205,0.789,5.671,8.72
5123,False,True,False,False,False,[],6124,0.8,18.46,88.74,17.31,1.51,0.003,0.843,8.054,8.72
5124,False,True,False,False,False,[],6125,0.2,5.63,26.97,17.26,1.22,0.175,0.755,5.372,8.71
5125,False,True,False,False,False,[],6126,0.3,9.0,31.28,12.51,1.28,0.171,0.727,5.756,8.78
5126,False,True,False,False,False,[],6127,0.2,7.87,23.69,10.83,2.09,0.044,0.705,6.135,8.77
5127,False,True,False,False,False,[],6128,0.3,17.71,45.95,9.34,1.43,0.082,0.82,5.859,8.75
5128,False,True,False,False,False,[],6129,1.2,41.66,142.17,12.29,1.63,0.182,0.897,9.581,8.79
5129,False,True,False,False,False,[],6130,1.4,28.45,158.71,20.09,1.63,0.003,0.89,6.97,8.79
5130,False,True,False,False,False,[],6131,1.1,21.69,126.45,20.99,0.85,0.002,0.873,8.662,8.81
5131,False,True,False,False,False,[],6132,0.2,5.91,24.52,14.93,1.66,0.203,0.658,5.83,8.79
5132,False,True,False,False,False,[],6133,0.6,12.67,74.88,21.28,1.48,0.191,0.789,7.043,8.76
5133,False,True,False,False,False,[],6134,1.0,18.16,111.98,22.2,1.52,0.222,0.801,8.543,8.75
5134,False,True,False,False,False,[],6135,0.2,6.16,28.25,16.5,2.34,0.195,0.665,6.19,8.11
5135,False,True,False,False,False,[],6136,1.1,17.74,125.92,25.56,2.36,0.232,0.776,7.095,8.8
5136,False,True,False,False,False,[],6137,0.8,16.0,89.61,20.16,1.42,0.13,0.792,7.324,8.75
5137,False,True,False,False,False,[],6138,0.3,7.65,35.97,16.93,2.15,0.186,0.7,6.25,8.76
5138,False,True,False,False,False,[],6139,0.2,8.8,25.09,10.26,1.87,0.125,0.805,6.537,8.75
5139,False,True,False,False,False,[],6140,0.3,6.42,30.58,17.16,2.05,0.206,0.676,6.102,8.1
5140,False,True,False,False,False,[],6141,0.2,4.75,19.25,14.59,1.46,0.172,0.786,5.095,8.63
5141,False,True,False,False,False,[],6142,0.5,9.27,56.4,21.9,1.31,0.214,0.751,7.09,8.74
5142,False,True,False,False,False,[],6143,0.2,6.97,29.77,15.38,1.6,0.185,0.685,5.975,8.76
5143,False,True,False,False,False,[],6144,0.3,8.68,37.09,15.38,1.3,0.169,0.769,5.51,8.75
5144,False,True,False,False,False,[],6145,0.2,7.95,21.63,9.8,1.31,0.0,0.704,5.803,8.81
5145,False,True,False,False,False,[],6146,0.2,5.98,21.97,13.22,1.52,0.167,0.751,5.294,8.69
5146,False,True,False,False,False,[],6147,0.2,5.83,22.32,13.78,1.77,0.172,0.686,4.799,8.75
5147,False,True,False,False,False,[],6148,0.5,9.09,61.78,24.47,2.11,0.201,0.807,7.243,8.69
5148,False,True,False,False,False,[],6149,1.2,18.65,135.16,26.1,1.74,0.223,0.865,6.479,8.74
5149,False,True,False,False,False,[],6150,0.2,5.57,21.3,13.76,2.16,0.004,0.679,4.919,8.79
5150,False,True,False,False,False,[],6151,0.7,13.02,77.7,21.49,1.65,0.22,0.719,6.25,8.37
5151,False,True,False,False,False,[],6152,0.3,7.93,38.7,17.56,3.01,0.202,0.707,6.409,8.7
5152,False,True,False,False,False,[],6153,0.4,11.84,57.04,17.35,1.29,0.006,0.76,5.964,8.79
5153,False,True,False,False,False,[],6154,0.3,8.31,31.32,13.56,1.37,0.02,0.799,6.129,8.78
5154,False,True,False,False,False,[],6155,0.3,8.16,32.85,14.49,1.71,0.043,0.738,5.674,8.7
5155,False,True,False,False,False,[],6156,0.2,7.28,27.59,13.64,1.83,0.202,0.67,5.834,8.79
5156,False,True,False,False,False,[],6157,0.3,7.4,35.14,17.1,1.61,0.188,0.786,6.023,8.78
5157,False,True,False,False,False,[],6158,0.2,7.56,26.48,12.62,1.92,0.19,0.632,6.05,8.74
5158,False,True,False,False,False,[],6159,0.4,11.91,57.05,17.24,2.28,0.197,0.76,6.845,8.73
5159,False,True,False,False,False,[],6160,0.4,11.44,47.71,15.01,1.48,0.038,0.779,6.961,8.83
5160,False,True,False,False,False,[],6161,0.7,18.9,83.93,15.99,1.44,0.001,0.866,7.532,8.73
5161,False,True,False,False,False,[],6162,0.2,7.19,20.2,10.11,1.91,0.162,0.741,5.507,8.76
5162,False,True,False,False,False,[],6163,0.3,7.73,31.33,14.59,1.96,0.034,0.83,6.525,8.8
5163,False,True,False,False,False,[],6164,1.1,20.12,124.09,22.2,3.56,0.21,0.642,8.655,8.8
5164,False,True,False,False,False,[],6165,0.4,11.08,52.3,17.0,1.37,0.14,0.797,6.923,8.76
5165,False,True,False,False,False,[],6166,0.3,7.96,32.12,14.53,1.67,0.181,0.833,5.993,8.8
5166,False,True,False,False,False,[],6167,0.5,14.04,61.65,15.81,1.02,0.008,0.798,7.545,8.76
5167,False,True,False,False,False,[],6168,0.1,6.66,19.09,10.32,1.84,0.163,0.648,5.577,8.71
5168,False,True,False,False,False,[],6169,0.2,7.93,20.06,9.11,1.93,0.152,0.663,5.852,8.83
5169,False,True,False,False,False,[],6170,0.3,11.54,35.38,11.03,1.69,0.185,0.758,6.444,8.75
5170,False,True,False,False,False,[],6171,0.5,13.1,67.23,18.48,1.41,0.213,0.837,7.636,8.7
5171,False,True,False,False,False,[],6172,0.4,16.38,48.98,10.77,1.56,0.017,0.884,7.387,8.79
5172,False,True,False,False,False,[],6173,0.2,11.7,29.44,9.06,1.39,0.017,0.828,6.543,8.72
5173,False,True,False,False,False,[],6174,0.2,6.49,20.16,11.18,1.97,0.183,0.731,5.887,8.78
5174,False,True,False,False,False,[],6175,0.1,7.88,18.21,8.32,1.86,0.163,0.79,5.951,8.76
5175,False,True,False,False,False,[],6176,0.3,10.96,30.73,10.1,2.03,0.162,0.857,6.295,8.76
5176,False,True,False,False,False,[],6177,0.7,15.18,85.32,20.23,1.58,0.184,0.851,8.089,8.76
5177,False,True,False,False,False,[],6178,0.8,19.36,96.03,17.85,0.99,0.212,0.846,7.766,8.78
5178,False,True,False,False,False,[],6179,0.2,9.02,23.59,9.42,1.37,0.092,0.724,5.856,8.76
5179,False,True,False,False,False,[],6180,0.3,8.13,30.46,13.49,2.12,0.048,0.637,6.475,8.74
5180,False,True,False,False,False,[],6181,0.3,7.91,32.28,14.69,1.42,0.137,0.707,6.14,8.72
5181,False,True,False,False,False,[],6182,0.4,13.78,47.98,12.53,1.15,0.012,0.817,6.783,8.71
5182,False,True,False,False,False,[],6183,0.1,7.28,18.74,9.27,1.82,0.155,0.648,5.262,8.79
5183,False,True,False,False,False,[],6184,0.4,9.98,48.36,17.45,2.11,0.209,0.815,6.826,8.72
5184,False,True,False,False,False,[],6185,0.3,10.26,40.0,14.04,1.79,0.19,0.764,6.599,8.77
5185,False,True,False,False,False,[],6186,0.1,5.69,18.81,11.91,1.91,0.172,0.755,4.836,8.79
5186,False,True,False,False,False,[],6187,0.3,9.63,33.72,12.6,2.11,0.14,0.713,6.249,8.2
5187,False,True,False,False,False,[],6188,0.3,9.8,47.18,17.33,2.23,0.179,0.814,6.06,8.77
5188,False,True,False,False,False,[],6189,0.3,7.21,35.44,17.7,2.28,0.204,0.664,6.259,8.74
5189,False,True,False,False,False,[],6190,0.2,5.8,22.48,13.96,2.01,0.116,0.689,5.914,8.8
5190,False,True,False,False,False,[],6191,0.1,7.15,18.41,9.26,1.75,0.159,0.781,5.371,8.81
5191,False,True,False,False,False,[],6192,0.2,6.47,20.83,11.59,1.87,0.032,0.771,5.017,8.81
5192,False,True,False,False,False,[],6193,0.1,6.24,16.76,9.67,2.18,0.145,0.702,5.039,8.81
5193,False,True,False,False,False,[],6194,0.1,6.87,18.77,9.84,1.96,0.16,0.743,6.069,8.74
5194,False,True,False,False,False,[],6195,0.1,5.38,18.07,12.09,1.75,0.158,0.795,4.238,8.73
5195,False,True,False,False,False,[],6196,0.3,7.98,38.26,17.26,1.6,0.193,0.735,6.758,8.77
5196,False,True,False,False,False,[],6197,0.2,5.67,20.13,12.78,1.87,0.168,0.645,5.671,8.65
5197,False,True,False,False,False,[],6198,0.2,8.82,24.99,10.2,1.77,0.002,0.661,5.854,8.84
5198,False,True,False,False,False,[],6199,0.1,5.94,18.11,10.97,1.89,0.176,0.761,4.849,8.75
5199,False,True,False,False,False,[],6200,0.2,8.07,24.91,11.11,1.6,0.035,0.763,5.129,8.79
5200,False,True,False,False,False,[],6201,0.9,17.7,105.5,21.46,1.32,0.16,0.821,8.135,8.76
5201,False,True,False,False,False,[],6202,0.3,8.37,32.71,14.08,2.87,0.187,0.631,6.42,8.73
5202,False,True,False,False,False,[],6203,0.2,7.29,29.76,14.71,1.85,0.094,0.722,5.995,8.78
5203,False,True,False,False,False,[],6204,0.2,7.47,23.77,11.46,1.77,0.16,0.672,5.615,8.04
5204,False,True,False,False,False,[],6205,0.2,5.73,29.62,18.62,1.18,0.172,0.755,5.305,8.73
5205,False,True,False,False,False,[],6206,0.5,11.62,57.54,17.83,1.84,0.037,0.704,7.519,8.78
5206,False,True,False,False,False,[],6207,0.3,8.24,35.41,15.47,2.06,0.189,0.735,6.725,8.74
5207,False,True,False,False,False,[],6208,0.4,11.26,47.06,15.05,2.74,0.004,0.802,7.014,8.79
5208,False,True,False,False,False,[],6209,0.4,12.71,49.33,13.98,0.92,0.195,0.868,7.101,8.81
5209,False,True,False,False,False,[],6210,0.2,7.19,27.31,13.67,1.9,0.211,0.666,5.52,8.76
5210,False,True,False,False,False,[],6211,0.4,8.5,47.51,20.13,1.3,0.218,0.8,6.215,8.71
5211,False,True,False,False,False,[],6212,0.5,11.18,54.96,17.7,1.32,0.198,0.773,6.383,8.76
5212,False,True,False,False,False,[],6213,0.4,13.09,54.96,15.12,1.6,0.032,0.838,6.198,8.79
5213,False,True,False,False,False,[],6214,0.2,7.14,28.71,14.49,1.89,0.177,0.747,6.213,8.69
5214,False,True,False,False,False,[],6215,0.3,7.45,38.42,18.56,1.88,0.162,0.753,6.71,8.86
5215,False,True,False,False,False,[],6216,0.8,20.13,96.16,17.19,1.43,0.183,0.851,7.518,8.74
5216,False,True,False,False,False,[],6217,0.3,11.93,34.17,10.31,2.88,0.004,0.572,6.813,8.72
5217,False,True,False,False,False,[],6218,0.9,34.04,103.8,10.98,1.79,0.001,0.816,7.455,8.78
5218,False,True,False,False,False,[],6219,0.4,14.32,51.57,12.96,1.15,0.188,0.846,7.22,8.8
5219,False,True,False,False,False,[],6220,0.6,14.19,72.81,18.47,2.29,0.201,0.745,7.14,8.74
5220,False,True,False,False,False,[],6221,0.6,19.16,66.56,12.51,1.4,0.043,0.866,7.764,8.77
5221,False,True,False,False,False,[],6222,0.5,16.61,61.9,13.42,0.93,0.007,0.857,7.675,8.79
5222,False,True,False,False,False,[],6223,0.4,11.72,47.53,14.6,1.18,0.002,0.862,6.745,8.79
5223,False,True,False,False,False,[],6224,0.6,14.24,65.14,16.46,2.94,0.081,0.8,7.387,8.78
5224,False,True,False,False,False,[],6225,0.3,8.1,29.96,13.32,1.61,0.193,0.711,5.362,8.77
5225,False,True,False,False,False,[],6226,0.9,16.36,98.15,21.6,0.81,0.212,0.881,7.638,8.8
5226,False,True,False,False,False,[],6227,0.8,17.71,93.03,18.91,1.83,0.016,0.822,7.823,8.47
5227,False,True,False,False,False,[],6228,0.7,18.73,84.8,16.3,1.21,0.201,0.841,6.974,8.81
5228,False,True,False,False,False,[],6229,0.7,14.57,81.13,20.04,1.85,0.001,0.786,7.213,8.78
5229,False,True,False,False,False,[],6230,0.4,10.68,47.96,16.16,0.75,0.006,0.824,5.175,8.8
5230,False,True,False,False,False,[],6231,0.5,10.65,56.17,18.98,1.23,0.198,0.818,6.443,8.73
5231,False,True,False,False,False,[],6232,0.2,5.93,28.1,17.05,2.07,0.094,0.718,6.048,8.77
5232,False,True,False,False,False,[],6233,0.3,7.17,39.24,19.69,2.22,0.195,0.689,5.499,8.78
5233,False,True,False,False,False,[],6234,0.4,10.59,52.86,17.98,2.13,0.188,0.821,6.078,8.79
5234,False,True,False,False,False,[],6235,0.7,11.22,81.91,26.29,1.24,0.234,0.855,7.251,8.74
5235,False,True,False,False,False,[],6236,0.5,15.24,61.98,14.64,1.38,0.193,0.805,7.613,8.73
5236,False,True,False,False,False,[],6237,0.3,8.35,29.56,12.75,1.51,0.123,0.797,6.297,8.03
5237,False,True,False,False,False,[],6238,1.2,26.77,140.67,18.92,2.32,0.055,0.866,9.012,8.74
5238,False,True,False,False,False,[],6239,0.5,11.91,61.01,18.44,1.58,0.204,0.757,7.006,8.81
5239,False,True,False,False,False,[],6240,0.4,14.99,57.6,13.83,1.63,0.196,0.77,6.69,8.8
5240,False,True,False,False,False,[],6241,1.3,20.81,153.5,26.56,2.28,0.175,0.853,6.476,8.56
5241,False,True,False,False,False,[],6242,0.3,8.17,36.17,15.94,2.44,0.189,0.647,6.547,8.81
5242,False,True,False,False,False,[],6243,0.2,7.67,23.23,10.9,1.6,0.16,0.697,5.68,8.73
5243,False,True,False,False,False,[],6244,0.7,19.74,83.9,15.3,2.99,0.204,0.75,7.511,8.76
5244,False,True,False,False,False,[],6245,0.4,12.64,47.05,13.4,1.08,0.001,0.785,7.121,8.78
5245,False,True,False,False,False,[],6246,0.2,15.85,29.33,6.66,1.68,0.007,0.779,7.039,8.9
5246,False,True,False,False,False,[],6247,0.7,15.18,86.27,20.46,1.53,0.003,0.809,7.922,8.76
5247,False,True,False,False,False,[],6248,1.1,19.29,126.76,23.66,1.27,0.03,0.864,8.244,8.76
5248,False,True,False,False,False,[],6249,1.0,15.62,108.97,25.11,2.08,0.002,0.76,8.014,8.77
5249,False,True,False,False,False,[],6250,0.3,8.64,30.9,12.88,1.49,0.189,0.742,5.919,8.8
5250,False,True,False,False,False,[],6251,0.5,9.45,54.54,20.78,1.2,0.222,0.843,6.915,8.78
5251,False,True,False,False,False,[],6252,0.9,16.73,98.77,21.25,0.73,0.001,0.836,7.349,8.78
5252,False,True,False,False,False,[],6253,0.3,6.06,33.08,19.64,1.07,0.173,0.765,4.958,8.74
5253,False,True,False,False,False,[],6254,0.4,7.31,44.85,22.08,2.27,0.199,0.722,6.261,8.75
5254,False,True,False,False,False,[],6255,0.3,7.81,31.73,14.62,1.84,0.003,0.726,6.017,7.94
5255,False,True,False,False,False,[],6256,0.5,10.32,52.75,18.4,1.77,0.222,0.79,7.033,8.72
5256,False,True,False,False,False,[],6257,0.2,7.3,21.38,10.54,1.73,0.012,0.722,5.299,8.77
5257,False,True,False,False,False,[],6258,0.2,5.94,20.78,12.59,1.72,0.171,0.691,5.17,8.92
5258,False,True,False,False,False,[],6259,0.2,7.74,28.79,13.38,1.47,0.183,0.73,5.175,8.78
5259,False,True,False,False,False,[],6260,0.8,17.2,98.84,20.68,1.37,0.137,0.86,7.848,8.78
5260,False,True,False,False,False,[],6261,0.2,8.28,26.35,11.46,1.38,0.006,0.691,6.175,8.7
5261,False,True,False,False,False,[],6262,0.2,11.58,24.34,7.57,2.69,0.023,0.686,6.168,8.72
5262,False,True,False,False,False,[],6263,0.2,8.63,26.94,11.24,2.28,0.023,0.718,6.295,8.8
5263,False,True,False,False,False,[],6264,1.4,33.14,159.05,17.28,1.67,0.001,0.882,9.24,8.78
5264,False,True,False,False,False,[],6265,0.2,8.59,28.14,11.8,1.25,0.17,0.743,6.134,8.62
5265,False,True,False,False,False,[],6266,0.2,8.19,26.85,11.8,1.35,0.007,0.71,5.981,8.79
5266,False,True,False,False,False,[],6267,0.2,13.46,28.3,7.57,1.67,0.004,0.76,6.112,8.99
5267,False,True,False,False,False,[],6268,0.3,8.82,36.11,14.73,1.77,0.159,0.721,6.731,8.73
5268,False,True,False,False,False,[],6269,0.2,6.63,20.8,11.3,1.91,0.167,0.739,5.984,8.75
5269,False,True,False,False,False,[],6270,0.5,9.69,60.22,22.38,0.86,0.205,0.723,6.358,8.36
5270,False,True,False,False,False,[],6271,0.4,10.02,52.98,19.04,2.45,0.208,0.851,7.167,8.79
5271,False,True,False,False,False,[],6272,0.7,12.54,80.19,23.01,1.18,0.204,0.836,7.512,8.77
5272,False,True,False,False,False,[],6273,0.6,17.03,67.73,14.32,1.92,0.163,0.837,8.224,8.69
5273,False,True,False,False,False,[],6274,0.4,12.48,49.92,14.4,1.66,0.099,0.75,7.611,8.81
5274,False,True,False,False,False,[],6275,1.2,35.95,141.55,14.17,3.27,0.19,0.799,8.193,8.59
5275,False,True,False,False,False,[],6276,1.0,15.88,110.78,25.11,1.03,0.087,0.881,7.434,8.82
5276,False,True,False,False,False,[],6277,0.4,13.18,51.63,14.1,1.52,0.003,0.814,6.77,8.73
5277,False,True,False,False,False,[],6278,0.8,18.19,92.39,18.29,2.13,0.01,0.821,8.21,8.8
5278,False,True,False,False,False,[],6279,0.3,11.77,40.22,12.3,1.52,0.001,0.739,7.17,8.75
5279,False,True,False,False,False,[],6280,0.4,11.89,43.21,13.09,1.53,0.017,0.723,6.777,8.75
5280,False,True,False,False,False,[],6281,0.3,9.49,35.52,13.47,2.38,0.187,0.73,6.51,8.75
5281,False,True,False,False,False,[],6282,0.5,13.08,60.36,16.61,1.33,0.199,0.754,5.974,8.79
5282,False,True,False,False,False,[],6283,0.3,9.71,34.17,12.67,1.28,0.001,0.757,5.737,8.76
5283,False,True,False,False,False,[],6284,0.3,8.5,32.53,13.78,1.36,0.173,0.693,6.326,8.71
5284,False,True,False,False,False,[],6285,0.5,12.51,55.83,16.06,2.51,0.026,0.682,6.708,8.79
5285,False,True,False,False,False,[],6286,0.3,8.25,39.28,17.14,1.21,0.181,0.768,6.451,8.73
5286,False,True,False,False,False,[],6287,0.3,8.24,34.28,14.98,1.35,0.179,0.826,6.406,8.74
5287,False,True,False,False,False,[],6288,0.2,6.54,23.4,12.89,2.41,0.012,0.708,5.45,8.72
5288,False,True,False,False,False,[],6289,0.6,12.17,75.76,22.41,1.03,0.229,0.864,7.603,8.79
5289,False,True,False,False,False,[],6290,0.2,6.27,28.73,16.49,1.33,0.213,0.731,5.758,8.77
5290,False,True,False,False,False,[],6291,0.5,10.08,62.97,22.5,3.07,0.193,0.51,6.268,8.73
5291,False,True,False,False,False,[],6292,0.8,17.4,104.23,21.57,1.73,0.203,0.838,6.674,8.79
5292,False,True,False,False,False,[],6293,0.3,10.48,31.66,10.87,1.83,0.004,0.817,6.863,8.78
5293,False,True,False,False,False,[],6294,1.0,19.27,117.62,21.97,2.6,0.005,0.809,8.227,8.72
5294,False,True,False,False,False,[],6295,0.9,19.03,103.36,19.56,1.69,0.002,0.813,6.947,8.78
5295,False,True,False,False,False,[],6296,0.5,10.09,57.78,20.61,1.87,0.194,0.814,6.982,8.72
5296,False,True,False,False,False,[],6297,0.1,4.88,19.22,14.17,1.95,0.18,0.733,5.589,8.81
5297,False,True,False,False,False,[],6298,0.4,15.08,48.78,11.65,1.54,0.001,0.851,7.155,8.23
5298,False,True,False,False,False,[],6299,0.5,14.19,59.18,15.02,2.27,0.191,0.844,6.674,8.74
5299,False,True,False,False,False,[],6300,0.3,18.89,48.02,9.15,1.91,0.004,0.795,6.491,8.79
5300,False,True,False,False,False,[],6301,0.2,10.55,24.83,8.47,1.57,0.001,0.704,6.7,8.82
5301,False,True,False,False,False,[],6302,0.2,8.58,25.92,10.88,1.74,0.169,0.772,5.393,8.74
5302,False,True,False,False,False,[],6303,0.4,9.25,41.51,16.15,2.11,0.182,0.729,6.848,8.0
5303,False,True,False,False,False,[],6304,0.6,14.48,73.67,18.32,1.6,0.116,0.847,7.888,8.84
5304,False,True,False,False,False,[],6305,0.4,11.52,40.43,12.63,2.19,0.003,0.668,6.871,8.77
5305,False,True,False,False,False,[],6306,0.3,9.92,34.53,12.54,1.88,0.094,0.717,6.994,8.77
5306,False,True,False,False,False,[],6307,0.3,7.91,31.39,14.28,1.63,0.164,0.792,6.767,8.85
5307,False,True,False,False,False,[],6308,0.4,10.64,41.24,13.95,2.26,0.003,0.689,6.087,8.08
5308,False,True,False,False,False,[],6309,0.7,16.65,75.1,16.24,1.18,0.004,0.799,6.898,8.77
5309,False,True,False,False,False,[],6310,1.1,25.08,124.01,17.8,1.49,0.003,0.882,8.561,8.81
5310,False,True,False,False,False,[],6311,0.4,16.73,51.97,11.18,2.11,0.02,0.852,7.624,8.73
5311,False,True,False,False,False,[],6312,0.4,11.02,43.52,14.22,2.46,0.134,0.666,6.21,8.17
5312,False,True,False,False,False,[],6313,1.3,22.57,148.05,23.62,1.67,0.223,0.859,8.306,8.77
5313,False,True,False,False,False,[],6314,0.4,15.16,41.41,9.83,1.25,0.176,0.787,7.108,8.77
5314,False,True,False,False,False,[],6315,0.8,16.53,86.81,18.9,2.65,0.204,0.569,7.626,8.77
5315,False,True,False,False,False,[],6316,0.2,10.71,28.57,9.61,2.18,0.18,0.687,5.958,8.13
5316,False,True,False,False,False,[],6317,0.2,13.87,23.73,6.16,1.83,0.002,0.699,6.43,8.73
5317,False,True,False,False,False,[],6318,0.1,11.86,15.96,4.84,2.03,0.021,0.827,5.575,8.77
5318,False,True,False,False,False,[],6319,0.2,10.78,23.16,7.74,2.13,0.185,0.794,5.634,8.72
5319,False,True,False,False,False,[],6320,0.5,14.31,55.38,13.93,1.15,0.002,0.846,7.197,8.81
5320,False,True,False,False,False,[],6321,0.2,7.45,22.09,10.67,2.03,0.103,0.755,5.823,7.78
5321,False,True,False,False,False,[],6322,0.4,11.42,50.11,15.8,1.27,0.006,0.777,7.119,8.76
5322,False,True,False,False,False,[],6323,0.4,10.5,44.05,15.1,2.25,0.184,0.768,7.094,8.85
5323,False,True,False,False,False,[],6324,0.4,12.49,51.01,14.7,2.21,0.182,0.716,6.803,8.8
5324,False,True,False,False,False,[],6325,0.3,8.53,33.19,14.01,2.3,0.211,0.656,6.393,8.79
5325,False,True,False,False,False,[],6326,0.4,6.81,41.45,21.9,1.1,0.221,0.743,6.137,8.37
5326,False,True,False,False,False,[],6327,0.4,10.77,43.8,14.64,3.35,0.042,0.604,6.943,8.73
5327,False,True,False,False,False,[],6328,0.2,7.3,25.33,12.49,2.48,0.005,0.648,5.936,8.77
5328,False,True,False,False,False,[],6329,0.3,8.7,33.78,13.98,1.96,0.022,0.723,6.479,8.85
5329,False,True,False,False,False,[],6330,1.1,13.72,118.6,31.12,1.65,0.23,0.836,7.278,8.75
5330,False,True,False,False,False,[],6331,0.3,6.73,30.29,16.19,1.71,0.214,0.744,4.824,8.76
5331,False,True,False,False,False,[],6332,0.4,8.99,45.67,18.29,2.47,0.211,0.75,6.959,8.68
